workerid,rt,content,trigger,short_trigger,question_type,trigger_class,response,block,age,trial
18,9560,boyfriend,MC4,MC,ai,NonProj,0.02,block1,33,8
18,7652,play,stop,stop,ai,C,0.97,block1,33,9
18,8475,nails,MC2,MC,ai,NonProj,0.05,block1,33,10
18,8734,stuntman,stupid,stupid,ai,C,0.96,block1,33,11
18,8315,veggie,NomApp,NomApp,ai,B,0.97,block1,33,12
18,7024,bmw,MC6,MC,ai,NonProj,0.03,block1,33,13
18,7263,pizza,MC5,MC,ai,NonProj,0.03,block1,33,14
18,5860,hat,possNP,possNP,ai,B,0.97,block1,33,15
18,10585,cheat,know,know,projective,C,0.87,block2,33,16
18,5191,pizza,MC5,MC,projective,NonProj,0.01,block2,33,17
18,10907,ballet,MC1,MC,projective,NonProj,0.02,block2,33,18
18,5524,play,stop,stop,projective,C,0.96,block2,33,19
18,5599,veggie,NomApp,NomApp,projective,B,0.98,block2,33,20
18,5484,nails,MC2,MC,projective,NonProj,0.06,block2,33,21
18,4283,boyfriend,MC4,MC,projective,NonProj,0.01,block2,33,22
18,5778,hat,possNP,possNP,projective,B,0.81,block2,33,23
18,4934,alcatraz,NRRC,NRRC,projective,B,0.88,block2,33,24
18,4268,kids,only,only,projective,C,0.88,block2,33,25
18,3877,bmw,MC6,MC,projective,NonProj,0.04,block2,33,26
18,7201,olives,annoyed,annoyed,projective,C,0.86,block2,33,27
18,13363,soccer,discover,discover,projective,C,0.84,block2,33,28
18,6781,stuntman,stupid,stupid,projective,C,0.05,block2,33,29
18,4393,muffins,MC3,MC,projective,NonProj,0.04,block2,33,30
19,7958,hat,possNP,possNP,projective,B,0.98,block1,33,1
19,5131,play,MC4,MC,projective,NonProj,0.02,block1,33,2
19,6912,veggie,NomApp,NomApp,projective,B,0.97,block1,33,3
19,10709,pizza,only,only,projective,C,0.67,block1,33,4
19,5366,olives,MC3,MC,projective,NonProj,0.03,block1,33,5
19,5538,cheat,stupid,stupid,projective,C,0.97,block1,33,6
19,6671,soccer,know,know,projective,C,0.98,block1,33,7
19,5194,nails,stop,stop,projective,C,0.98,block1,33,8
19,4693,bmw,annoyed,annoyed,projective,C,0.98,block1,33,9
19,5788,alcatraz,discover,discover,projective,C,0.98,block1,33,10
19,6354,aunt,NRRC,NRRC,projective,B,0.99,block1,33,11
19,5548,ballet,MC2,MC,projective,NonProj,0.02,block1,33,12
19,3780,stuntman,MC1,MC,projective,NonProj,0.01,block1,33,13
19,4492,cupcakes,MC5,MC,projective,NonProj,0.03,block1,33,14
19,5733,boyfriend,MC6,MC,projective,NonProj,0.01,block1,33,15
19,7017,olives,MC3,MC,ai,NonProj,0.03,block2,33,16
19,5630,nails,stop,stop,ai,C,0.01,block2,33,17
19,5223,aunt,NRRC,NRRC,ai,B,0.98,block2,33,18
19,5686,cheat,stupid,stupid,ai,C,0.98,block2,33,19
19,4262,boyfriend,MC6,MC,ai,NonProj,0.02,block2,33,20
19,12091,pizza,only,only,ai,C,0.81,block2,33,21
19,4373,stuntman,MC1,MC,ai,NonProj,0.01,block2,33,22
19,7747,soccer,know,know,ai,C,1,block2,33,23
19,6005,ballet,MC2,MC,ai,NonProj,0.02,block2,33,24
19,3774,cupcakes,MC5,MC,ai,NonProj,0.03,block2,33,25
19,4585,bmw,annoyed,annoyed,ai,C,0.98,block2,33,26
19,4692,alcatraz,discover,discover,ai,C,0.98,block2,33,27
19,5071,hat,possNP,possNP,ai,B,0.98,block2,33,28
19,4431,play,MC4,MC,ai,NonProj,0.02,block2,33,29
19,4804,veggie,NomApp,NomApp,ai,B,0.98,block2,33,30
21,14872,hat,know,know,projective,C,0.96,block1,51,1
21,12212,cheat,MC1,MC,projective,NonProj,0.01,block1,51,2
21,7443,stuntman,MC6,MC,projective,NonProj,0.03,block1,51,3
21,8509,play,stop,stop,projective,C,0.96,block1,51,4
21,6741,muffins,MC4,MC,projective,NonProj,0.02,block1,51,5
21,9140,cupcakes,MC5,MC,projective,NonProj,0.05,block1,51,6
21,4627,boyfriend,MC3,MC,projective,NonProj,0.02,block1,51,7
21,13876,kids,only,only,projective,C,0.89,block1,51,8
21,9692,nails,stupid,stupid,projective,C,0.98,block1,51,9
21,9836,ballet,NomApp,NomApp,projective,B,0.94,block1,51,10
21,7862,alcatraz,NRRC,NRRC,projective,B,0.98,block1,51,11
21,5329,veggie,MC2,MC,projective,NonProj,0.03,block1,51,12
21,9346,pizza,annoyed,annoyed,projective,C,0.97,block1,51,13
21,7452,aunt,possNP,possNP,projective,B,0.96,block1,51,14
21,10219,soccer,discover,discover,projective,C,0.99,block1,51,15
21,17297,play,stop,stop,ai,C,0.93,block2,51,16
21,7806,nails,stupid,stupid,ai,C,0.94,block2,51,17
21,6332,pizza,annoyed,annoyed,ai,C,0.96,block2,51,18
21,6737,cheat,MC1,MC,ai,NonProj,0.02,block2,51,19
21,8066,muffins,MC4,MC,ai,NonProj,0.03,block2,51,20
21,4722,stuntman,MC6,MC,ai,NonProj,0.03,block2,51,21
21,7669,aunt,possNP,possNP,ai,B,0.98,block2,51,22
21,5556,veggie,MC2,MC,ai,NonProj,0.02,block2,51,23
21,4332,ballet,NomApp,NomApp,ai,B,0.96,block2,51,24
21,10967,hat,know,know,ai,C,1,block2,51,25
21,4383,alcatraz,NRRC,NRRC,ai,B,0.96,block2,51,26
21,5856,cupcakes,MC5,MC,ai,NonProj,0.02,block2,51,27
21,6030,kids,only,only,ai,C,0.96,block2,51,28
21,4625,boyfriend,MC3,MC,ai,NonProj,0.03,block2,51,29
21,6272,soccer,discover,discover,ai,C,0.94,block2,51,30
22,14751,nails,stop,stop,ai,C,0.98,block1,42,1
22,8552,aunt,possNP,possNP,ai,B,0.96,block1,42,2
22,6447,stuntman,stupid,stupid,ai,C,0.96,block1,42,3
22,9880,muffins,MC3,MC,ai,NonProj,0.03,block1,42,4
22,11280,pizza,only,only,ai,C,0.99,block1,42,5
22,8984,cupcakes,MC1,MC,ai,NonProj,0.03,block1,42,6
22,17280,play,know,know,ai,C,0.97,block1,42,7
22,5444,boyfriend,MC6,MC,ai,NonProj,0.03,block1,42,8
22,5716,cheat,MC5,MC,ai,NonProj,0.01,block1,42,9
22,9289,ballet,MC2,MC,ai,NonProj,0.03,block1,42,10
22,5471,soccer,MC4,MC,ai,NonProj,0.02,block1,42,11
22,7417,alcatraz,discover,discover,ai,C,0.99,block1,42,12
22,9824,olives,annoyed,annoyed,ai,C,1,block1,42,13
22,7223,bmw,NomApp,NomApp,ai,B,0.99,block1,42,14
22,6239,veggie,NRRC,NRRC,ai,B,0.97,block1,42,15
22,9504,alcatraz,discover,discover,projective,C,0.97,block2,42,16
22,19079,nails,stop,stop,projective,C,0.72,block2,42,17
22,11839,olives,annoyed,annoyed,projective,C,0.97,block2,42,18
22,8209,play,know,know,projective,C,0.96,block2,42,19
22,5944,cheat,MC5,MC,projective,NonProj,0,block2,42,20
22,5024,boyfriend,MC6,MC,projective,NonProj,0.02,block2,42,21
22,8905,ballet,MC2,MC,projective,NonProj,0,block2,42,22
22,7663,veggie,NRRC,NRRC,projective,B,0.98,block2,42,23
22,8496,pizza,only,only,projective,C,1,block2,42,24
22,13736,muffins,MC3,MC,projective,NonProj,0.02,block2,42,25
22,6256,soccer,MC4,MC,projective,NonProj,0.03,block2,42,26
22,5752,bmw,NomApp,NomApp,projective,B,0.96,block2,42,27
22,6024,stuntman,stupid,stupid,projective,C,1,block2,42,28
22,4624,aunt,possNP,possNP,projective,B,0.99,block2,42,29
22,6836,cupcakes,MC1,MC,projective,NonProj,0.01,block2,42,30
23,4050,stuntman,MC3,MC,ai,NonProj,0,block1,25,1
23,10164,pizza,only,only,ai,C,0,block1,25,2
23,4810,cupcakes,MC4,MC,ai,NonProj,0,block1,25,3
23,4254,kids,MC1,MC,ai,NonProj,0,block1,25,4
23,5879,veggie,NRRC,NRRC,ai,B,1,block1,25,5
23,6442,bmw,NomApp,NomApp,ai,B,1,block1,25,6
23,4466,boyfriend,MC6,MC,ai,NonProj,0,block1,25,7
23,4472,aunt,possNP,possNP,ai,B,1,block1,25,8
23,8542,hat,know,know,ai,C,1,block1,25,9
23,73483,muffins,MC5,MC,ai,NonProj,0,block1,25,10
23,6308,soccer,annoyed,annoyed,ai,C,1,block1,25,11
23,4404,alcatraz,discover,discover,ai,C,1,block1,25,12
23,10505,play,stop,stop,ai,C,0.72,block1,25,13
23,5051,cheat,MC2,MC,ai,NonProj,0,block1,25,14
23,7278,nails,stupid,stupid,ai,C,1,block1,25,15
23,3762,cheat,MC2,MC,projective,NonProj,0,block2,25,16
23,3323,veggie,NRRC,NRRC,projective,B,1,block2,25,17
23,4016,alcatraz,discover,discover,projective,C,1,block2,25,18
23,77970,cupcakes,MC4,MC,projective,NonProj,0,block2,25,19
23,3031,nails,stupid,stupid,projective,C,1,block2,25,20
23,3146,pizza,only,only,projective,C,0,block2,25,21
23,3300,aunt,possNP,possNP,projective,B,1,block2,25,22
23,2578,kids,MC1,MC,projective,NonProj,0,block2,25,23
23,3405,bmw,NomApp,NomApp,projective,B,1,block2,25,24
23,3974,muffins,MC5,MC,projective,NonProj,0,block2,25,25
23,7151,stuntman,MC3,MC,projective,NonProj,0,block2,25,26
23,10727,hat,know,know,projective,C,1,block2,25,27
23,5101,soccer,annoyed,annoyed,projective,C,1,block2,25,28
23,3141,boyfriend,MC6,MC,projective,NonProj,0,block2,25,29
23,5281,play,stop,stop,projective,C,0.63,block2,25,30
24,7920,pizza,MC4,MC,ai,NonProj,0.0600000000000001,block1,24,1
24,2722,alcatraz,MC5,MC,ai,NonProj,0.0600000000000001,block1,24,2
24,4110,bmw,MC2,MC,ai,NonProj,0.07,block1,24,3
24,9207,olives,annoyed,annoyed,ai,C,0.96,block1,24,4
24,4148,muffins,MC1,MC,ai,NonProj,0.07,block1,24,5
24,5009,cupcakes,know,know,ai,C,0.88,block1,24,6
24,5562,nails,MC3,MC,ai,NonProj,0.03,block1,24,7
24,5812,play,discover,discover,ai,C,0.94,block1,24,8
24,6450,aunt,possNP,possNP,ai,B,0.95,block1,24,9
24,15869,kids,only,only,ai,C,0.54,block1,24,10
24,4628,veggie,NomApp,NomApp,ai,B,0.94,block1,24,11
24,4418,cheat,stupid,stupid,ai,C,0.98,block1,24,12
24,5840,soccer,NRRC,NRRC,ai,B,0.93,block1,24,13
24,3859,stuntman,MC6,MC,ai,NonProj,0.09,block1,24,14
24,3984,ballet,stop,stop,ai,C,0.95,block1,24,15
24,5821,play,discover,discover,projective,C,0.05,block2,24,16
24,5200,nails,MC3,MC,projective,NonProj,0.09,block2,24,17
24,6184,cupcakes,know,know,projective,C,0.92,block2,24,18
24,3116,aunt,possNP,possNP,projective,B,0.92,block2,24,19
24,3956,bmw,MC2,MC,projective,NonProj,0.07,block2,24,20
24,3530,cheat,stupid,stupid,projective,C,0.93,block2,24,21
24,4464,pizza,MC4,MC,projective,NonProj,0.04,block2,24,22
24,5229,olives,annoyed,annoyed,projective,C,0.71,block2,24,23
24,4817,soccer,NRRC,NRRC,projective,B,0.92,block2,24,24
24,14584,kids,only,only,projective,C,0.43,block2,24,25
24,12371,ballet,stop,stop,projective,C,0.94,block2,24,26
24,5477,muffins,MC1,MC,projective,NonProj,0.02,block2,24,27
24,10117,stuntman,MC6,MC,projective,NonProj,0.02,block2,24,28
24,3085,veggie,NomApp,NomApp,projective,B,0.94,block2,24,29
24,4449,alcatraz,MC5,MC,projective,NonProj,0.06,block2,24,30
25,20377,olives,MC1,MC,ai,NonProj,0,block1,24,1
25,8477,pizza,MC4,MC,ai,NonProj,0.01,block1,24,2
25,14296,play,MC6,MC,ai,NonProj,0.2,block1,24,3
25,17615,alcatraz,discover,discover,ai,C,0.89,block1,24,4
25,11158,muffins,NRRC,NRRC,ai,B,0.86,block1,24,5
25,8019,stuntman,NomApp,NomApp,ai,B,0.91,block1,24,6
25,8173,boyfriend,possNP,possNP,ai,B,0.89,block1,24,7
25,7837,cupcakes,MC5,MC,ai,NonProj,0.0600000000000001,block1,24,8
25,9996,aunt,know,know,ai,C,0.97,block1,24,9
25,11587,bmw,MC3,MC,ai,NonProj,0.0600000000000001,block1,24,10
25,7650,hat,MC2,MC,ai,NonProj,0.0600000000000001,block1,24,11
25,10527,soccer,annoyed,annoyed,ai,C,0.95,block1,24,12
25,22119,kids,only,only,ai,C,0.93,block1,24,13
25,14491,nails,stop,stop,ai,C,0.33,block1,24,14
25,11057,cheat,stupid,stupid,ai,C,0.96,block1,24,15
25,11919,muffins,NRRC,NRRC,projective,B,0.9,block2,24,16
25,5498,olives,MC1,MC,projective,NonProj,0.05,block2,24,17
25,6730,cupcakes,MC5,MC,projective,NonProj,0.1,block2,24,18
25,5663,pizza,MC4,MC,projective,NonProj,0.11,block2,24,19
25,8950,soccer,annoyed,annoyed,projective,C,0.9,block2,24,20
25,7663,aunt,know,know,projective,C,0.83,block2,24,21
25,6911,play,MC6,MC,projective,NonProj,0.06,block2,24,22
25,7020,boyfriend,possNP,possNP,projective,B,0.94,block2,24,23
25,6016,stuntman,NomApp,NomApp,projective,B,0.86,block2,24,24
25,6000,hat,MC2,MC,projective,NonProj,0.1,block2,24,25
25,5973,bmw,MC3,MC,projective,NonProj,0.11,block2,24,26
25,8766,kids,only,only,projective,C,0.83,block2,24,27
25,10948,alcatraz,discover,discover,projective,C,0.85,block2,24,28
25,7549,nails,stop,stop,projective,C,0.86,block2,24,29
25,5517,cheat,stupid,stupid,projective,C,0.88,block2,24,30
26,13134,bmw,annoyed,annoyed,ai,C,1,block1,29,1
26,7331,cheat,MC2,MC,ai,NonProj,0,block1,29,2
26,4855,pizza,MC5,MC,ai,NonProj,0.02,block1,29,3
26,5271,boyfriend,MC3,MC,ai,NonProj,0,block1,29,4
26,6064,stuntman,stupid,stupid,ai,C,1,block1,29,5
26,6647,olives,MC1,MC,ai,NonProj,0,block1,29,6
26,6935,kids,MC4,MC,ai,NonProj,0,block1,29,7
26,15880,muffins,only,only,ai,C,0.93,block1,29,8
26,8070,cupcakes,NRRC,NRRC,ai,B,1,block1,29,9
26,6582,aunt,possNP,possNP,ai,B,1,block1,29,10
26,5351,veggie,NomApp,NomApp,ai,B,1,block1,29,11
26,10032,play,stop,stop,ai,C,1,block1,29,12
26,4335,ballet,MC6,MC,ai,NonProj,0,block1,29,13
26,6279,alcatraz,know,know,ai,C,1,block1,29,14
26,6503,nails,discover,discover,ai,C,1,block1,29,15
26,7973,play,stop,stop,projective,C,0.99,block2,29,16
26,7407,nails,discover,discover,projective,C,1,block2,29,17
26,4935,cupcakes,NRRC,NRRC,projective,B,1,block2,29,18
26,4464,veggie,NomApp,NomApp,projective,B,0.99,block2,29,19
26,5121,aunt,possNP,possNP,projective,B,1,block2,29,20
26,6791,bmw,annoyed,annoyed,projective,C,1,block2,29,21
26,5511,cheat,MC2,MC,projective,NonProj,0,block2,29,22
26,5600,kids,MC4,MC,projective,NonProj,0,block2,29,23
26,13094,stuntman,stupid,stupid,projective,C,0.93,block2,29,24
26,4129,olives,MC1,MC,projective,NonProj,0,block2,29,25
26,5919,boyfriend,MC3,MC,projective,NonProj,0,block2,29,26
26,3361,pizza,MC5,MC,projective,NonProj,0,block2,29,27
26,4943,ballet,MC6,MC,projective,NonProj,0,block2,29,28
26,7991,alcatraz,know,know,projective,C,1,block2,29,29
26,7487,muffins,only,only,projective,C,0.93,block2,29,30
27,28131,cheat,stupid,stupid,projective,C,0.99,block1,49,1
27,15511,pizza,annoyed,annoyed,projective,C,0.98,block1,49,2
27,9954,bmw,NomApp,NomApp,projective,B,0.99,block1,49,3
27,9639,alcatraz,MC3,MC,projective,NonProj,0,block1,49,4
27,7220,veggie,MC1,MC,projective,NonProj,0.02,block1,49,5
27,9178,boyfriend,possNP,possNP,projective,B,0.98,block1,49,6
27,11023,nails,stop,stop,projective,C,0.97,block1,49,7
27,8759,play,discover,discover,projective,C,0.98,block1,49,8
27,12840,ballet,MC4,MC,projective,NonProj,0,block1,49,9
27,8329,hat,know,know,projective,C,0.97,block1,49,10
27,7561,soccer,MC2,MC,projective,NonProj,0.02,block1,49,11
27,10166,aunt,MC5,MC,projective,NonProj,0.01,block1,49,12
27,10551,muffins,MC6,MC,projective,NonProj,0.01,block1,49,13
27,10271,cupcakes,NRRC,NRRC,projective,B,0.99,block1,49,14
27,8366,kids,only,only,projective,C,0.97,block1,49,15
27,8968,soccer,MC2,MC,ai,NonProj,0.02,block2,49,16
27,11218,kids,only,only,ai,C,0.98,block2,49,17
27,7348,play,discover,discover,ai,C,0.99,block2,49,18
27,6671,pizza,annoyed,annoyed,ai,C,0.99,block2,49,19
27,7136,bmw,NomApp,NomApp,ai,B,0.99,block2,49,20
27,5067,hat,know,know,ai,C,0.98,block2,49,21
27,5608,alcatraz,MC3,MC,ai,NonProj,0.01,block2,49,22
27,5809,aunt,MC5,MC,ai,NonProj,0.02,block2,49,23
27,6588,cheat,stupid,stupid,ai,C,0.99,block2,49,24
27,4829,ballet,MC4,MC,ai,NonProj,0.02,block2,49,25
27,8700,cupcakes,NRRC,NRRC,ai,B,0.99,block2,49,26
27,19758,nails,stop,stop,ai,C,0.99,block2,49,27
27,7018,muffins,MC6,MC,ai,NonProj,0.02,block2,49,28
27,5670,boyfriend,possNP,possNP,ai,B,0.98,block2,49,29
27,8343,veggie,MC1,MC,ai,NonProj,0.02,block2,49,30
28,18068,pizza,only,only,projective,C,1,block1,28,1
28,5544,cheat,MC2,MC,projective,NonProj,0,block1,28,2
28,5921,nails,stop,stop,projective,C,1,block1,28,3
28,5632,muffins,MC4,MC,projective,NonProj,0,block1,28,4
28,7871,soccer,annoyed,annoyed,projective,C,1,block1,28,5
28,5199,aunt,MC5,MC,projective,NonProj,0,block1,28,6
28,8822,veggie,NomApp,NomApp,projective,B,1,block1,28,7
28,7212,stuntman,stupid,stupid,projective,C,1,block1,28,8
28,4466,kids,MC3,MC,projective,NonProj,0,block1,28,9
28,6407,hat,know,know,projective,C,1,block1,28,10
28,5343,olives,MC6,MC,projective,NonProj,0,block1,28,11
28,5599,cupcakes,NRRC,NRRC,projective,B,1,block1,28,12
28,7384,play,discover,discover,projective,C,1,block1,28,13
28,6265,ballet,MC1,MC,projective,NonProj,0,block1,28,14
28,5119,boyfriend,possNP,possNP,projective,B,1,block1,28,15
28,10134,nails,stop,stop,ai,C,1,block2,28,16
28,7143,cheat,MC2,MC,ai,NonProj,0,block2,28,17
28,7311,muffins,MC4,MC,ai,NonProj,0,block2,28,18
28,9563,play,discover,discover,ai,C,1,block2,28,19
28,9002,kids,MC3,MC,ai,NonProj,0,block2,28,20
28,7391,pizza,only,only,ai,C,1,block2,28,21
28,5840,soccer,annoyed,annoyed,ai,C,1,block2,28,22
28,6592,veggie,NomApp,NomApp,ai,B,1,block2,28,23
28,6024,ballet,MC1,MC,ai,NonProj,0,block2,28,24
28,6031,boyfriend,possNP,possNP,ai,B,1,block2,28,25
28,4672,aunt,MC5,MC,ai,NonProj,0,block2,28,26
28,30502,olives,MC6,MC,ai,NonProj,0,block2,28,27
28,4801,stuntman,stupid,stupid,ai,C,1,block2,28,28
28,5374,cupcakes,NRRC,NRRC,ai,B,1,block2,28,29
28,4417,hat,know,know,ai,C,1,block2,28,30
29,14442,kids,MC2,MC,projective,NonProj,0.03,block1,42,1
29,13967,soccer,NRRC,NRRC,projective,B,0.93,block1,42,2
29,8144,olives,MC4,MC,projective,NonProj,0.08,block1,42,3
29,6328,stuntman,MC3,MC,projective,NonProj,0.05,block1,42,4
29,10064,veggie,NomApp,NomApp,projective,B,0.94,block1,42,5
29,5648,cupcakes,MC1,MC,projective,NonProj,0.06,block1,42,6
29,8375,cheat,stupid,stupid,projective,C,0.91,block1,42,7
29,14247,bmw,annoyed,annoyed,projective,C,0.94,block1,42,8
29,12151,alcatraz,discover,discover,projective,C,0.93,block1,42,9
29,6856,play,stop,stop,projective,C,0.95,block1,42,10
29,7693,aunt,possNP,possNP,projective,B,0.95,block1,42,11
29,7480,hat,know,know,projective,C,0.93,block1,42,12
29,8271,nails,MC6,MC,projective,NonProj,0.05,block1,42,13
29,6887,pizza,only,only,projective,C,0.93,block1,42,14
29,9048,ballet,MC5,MC,projective,NonProj,0.04,block1,42,15
29,9092,cupcakes,MC1,MC,ai,NonProj,0.04,block2,42,16
29,9528,hat,know,know,ai,C,0.96,block2,42,17
29,5208,ballet,MC5,MC,ai,NonProj,0.04,block2,42,18
29,4904,cheat,stupid,stupid,ai,C,0.94,block2,42,19
29,5568,olives,MC4,MC,ai,NonProj,0.0600000000000001,block2,42,20
29,5727,veggie,NomApp,NomApp,ai,B,0.96,block2,42,21
29,7113,aunt,possNP,possNP,ai,B,0.95,block2,42,22
29,9391,alcatraz,discover,discover,ai,C,0.95,block2,42,23
29,10135,pizza,only,only,ai,C,0.96,block2,42,24
29,8615,bmw,annoyed,annoyed,ai,C,0.95,block2,42,25
29,4983,stuntman,MC3,MC,ai,NonProj,0.05,block2,42,26
29,13240,nails,MC6,MC,ai,NonProj,0.03,block2,42,27
29,6055,kids,MC2,MC,ai,NonProj,0.05,block2,42,28
29,5928,soccer,NRRC,NRRC,ai,B,0.96,block2,42,29
29,6344,play,stop,stop,ai,C,0.96,block2,42,30
30,17569,boyfriend,MC6,MC,projective,NonProj,0.24,block1,22,1
30,11711,soccer,NRRC,NRRC,projective,B,0.79,block1,22,2
30,6919,hat,MC4,MC,projective,NonProj,0.21,block1,22,3
30,16928,kids,stupid,stupid,projective,C,0.62,block1,22,4
30,7784,bmw,MC3,MC,projective,NonProj,0.25,block1,22,5
30,10565,alcatraz,discover,discover,projective,C,0.12,block1,22,6
30,13495,veggie,NomApp,NomApp,projective,B,0.98,block1,22,7
30,7231,muffins,MC5,MC,projective,NonProj,0.03,block1,22,8
30,8641,cupcakes,know,know,projective,C,0.98,block1,22,9
30,7367,cheat,MC2,MC,projective,NonProj,0.1,block1,22,10
30,8064,aunt,possNP,possNP,projective,B,0.82,block1,22,11
30,5735,stuntman,MC1,MC,projective,NonProj,0.13,block1,22,12
30,7116,nails,stop,stop,projective,C,0.22,block1,22,13
30,9440,pizza,only,only,projective,C,0.28,block1,22,14
30,7111,olives,annoyed,annoyed,projective,C,0.98,block1,22,15
30,9061,kids,stupid,stupid,ai,C,0.97,block2,22,16
30,6024,cheat,MC2,MC,ai,NonProj,0,block2,22,17
30,5704,boyfriend,MC6,MC,ai,NonProj,0,block2,22,18
30,8511,soccer,NRRC,NRRC,ai,B,0.81,block2,22,19
30,12020,aunt,possNP,possNP,ai,B,0.95,block2,22,20
30,5479,bmw,MC3,MC,ai,NonProj,0.0600000000000001,block2,22,21
30,5769,stuntman,MC1,MC,ai,NonProj,0,block2,22,22
30,15144,alcatraz,discover,discover,ai,C,0.68,block2,22,23
30,14167,cupcakes,know,know,ai,C,0.95,block2,22,24
30,6673,olives,annoyed,annoyed,ai,C,0.93,block2,22,25
30,11636,pizza,only,only,ai,C,0.83,block2,22,26
30,8577,muffins,MC5,MC,ai,NonProj,0,block2,22,27
30,7127,nails,stop,stop,ai,C,0.94,block2,22,28
30,4849,hat,MC4,MC,ai,NonProj,0,block2,22,29
30,8575,veggie,NomApp,NomApp,ai,B,0.96,block2,22,30
31,10797,nails,stop,stop,ai,C,0.97,block1,45,1
31,8561,aunt,possNP,possNP,ai,B,0.99,block1,45,2
31,6133,boyfriend,MC1,MC,ai,NonProj,0,block1,45,3
31,9924,stuntman,MC5,MC,ai,NonProj,0.03,block1,45,4
31,6658,alcatraz,MC6,MC,ai,NonProj,0.02,block1,45,5
31,26609,cupcakes,MC2,MC,ai,NonProj,0.02,block1,45,6
31,11173,pizza,discover,discover,ai,C,1,block1,45,7
31,15502,ballet,NomApp,NomApp,ai,B,0.99,block1,45,8
31,26325,cheat,stupid,stupid,ai,C,0.98,block1,45,9
31,9910,soccer,annoyed,annoyed,ai,C,0.99,block1,45,10
31,13610,veggie,NRRC,NRRC,ai,B,0.97,block1,45,11
31,6609,olives,MC4,MC,ai,NonProj,0.02,block1,45,12
31,11068,play,know,know,ai,C,0.98,block1,45,13
31,14172,kids,only,only,ai,C,1,block1,45,14
31,6066,hat,MC3,MC,ai,NonProj,0.01,block1,45,15
31,8283,stuntman,MC5,MC,projective,NonProj,0.01,block2,45,16
31,7503,play,know,know,projective,C,0.99,block2,45,17
31,6911,pizza,discover,discover,projective,C,0.98,block2,45,18
31,8257,olives,MC4,MC,projective,NonProj,0.01,block2,45,19
31,42221,boyfriend,MC1,MC,projective,NonProj,0.03,block2,45,20
31,13491,nails,stop,stop,projective,C,0.99,block2,45,21
31,29218,soccer,annoyed,annoyed,projective,C,0.98,block2,45,22
31,5225,cupcakes,MC2,MC,projective,NonProj,0.03,block2,45,23
31,6236,aunt,possNP,possNP,projective,B,0.99,block2,45,24
31,5214,veggie,NRRC,NRRC,projective,B,0.97,block2,45,25
31,4924,hat,MC3,MC,projective,NonProj,0.01,block2,45,26
31,5209,alcatraz,MC6,MC,projective,NonProj,0.01,block2,45,27
31,5462,cheat,stupid,stupid,projective,C,0.97,block2,45,28
31,4501,kids,only,only,projective,C,0.98,block2,45,29
31,4687,ballet,NomApp,NomApp,projective,B,0.97,block2,45,30
32,14964,kids,MC5,MC,ai,NonProj,0.01,block1,49,1
32,6292,veggie,MC4,MC,ai,NonProj,0,block1,49,2
32,20607,nails,stupid,stupid,ai,C,0.51,block1,49,3
32,11774,aunt,know,know,ai,C,0.99,block1,49,4
32,11766,muffins,only,only,ai,C,1,block1,49,5
32,7018,bmw,NomApp,NomApp,ai,B,0.98,block1,49,6
32,10938,pizza,discover,discover,ai,C,0.99,block1,49,7
32,8315,boyfriend,possNP,possNP,ai,B,1,block1,49,8
32,7415,stuntman,MC1,MC,ai,NonProj,0.01,block1,49,9
32,11691,play,stop,stop,ai,C,0.99,block1,49,10
32,7145,cheat,MC2,MC,ai,NonProj,0,block1,49,11
32,5168,hat,MC6,MC,ai,NonProj,0.01,block1,49,12
32,5320,alcatraz,NRRC,NRRC,ai,B,0.99,block1,49,13
32,4977,soccer,MC3,MC,ai,NonProj,0.01,block1,49,14
32,6561,olives,annoyed,annoyed,ai,C,0.99,block1,49,15
32,7629,hat,MC6,MC,projective,NonProj,0.01,block2,49,16
32,8829,kids,MC5,MC,projective,NonProj,0.01,block2,49,17
32,6834,nails,stupid,stupid,projective,C,0.01,block2,49,18
32,6476,bmw,NomApp,NomApp,projective,B,1,block2,49,19
32,6004,pizza,discover,discover,projective,C,1,block2,49,20
32,5153,veggie,MC4,MC,projective,NonProj,0,block2,49,21
32,4312,soccer,MC3,MC,projective,NonProj,0.01,block2,49,22
32,5846,alcatraz,NRRC,NRRC,projective,B,1,block2,49,23
32,6534,olives,annoyed,annoyed,projective,C,1,block2,49,24
32,5770,cheat,MC2,MC,projective,NonProj,0,block2,49,25
32,4565,stuntman,MC1,MC,projective,NonProj,0.01,block2,49,26
32,9369,play,stop,stop,projective,C,0.85,block2,49,27
32,8016,muffins,only,only,projective,C,1,block2,49,28
32,6792,boyfriend,possNP,possNP,projective,B,0.99,block2,49,29
32,4946,aunt,know,know,projective,C,0.99,block2,49,30
33,32282,alcatraz,discover,discover,ai,C,0.9,block1,29,1
33,9444,bmw,MC4,MC,ai,NonProj,0.15,block1,29,2
33,13180,nails,stop,stop,ai,C,0.14,block1,29,3
