workerid,rt,content,trigger,short_trigger,trigger_class,response,block,slide_number_in_experiment,age,trial
2,11839,boyfriend,NRRC,NRRC,B,0.95,block1,3,33,1
2,10256,kids,only,only,C,0.2,block1,4,33,2
2,9555,soccer,MC1,MC,NonProj,0.02,block1,5,33,3
2,3962,veggie,MC6,MC,NonProj,0.04,block1,6,33,4
2,7044,pizza,MC5,MC,NonProj,0.08,block1,7,33,5
2,9420,hat,know,know,C,0.81,block1,8,33,6
2,8017,aunt,MC2,MC,NonProj,0.17,block1,9,33,7
2,7488,muffins,MC3,MC,NonProj,0.08,block1,10,33,8
2,7288,nails,stop,stop,C,0.91,block1,11,33,9
2,7328,cupcakes,MC4,MC,NonProj,0.1,block1,12,33,10
2,6275,play,discover,discover,C,0.82,block1,13,33,11
2,4539,olives,annoyed,annoyed,C,0.87,block1,14,33,12
2,5558,stuntman,NomApp,NomApp,B,0.84,block1,15,33,13
2,4836,cheat,stupid,stupid,C,0.83,block1,16,33,14
2,8850,bmw,possNP,possNP,B,0.91,block1,17,33,15
3,6857,cheat,MC2,MC,NonProj,0,block1,3,35,1
3,5068,bmw,NomApp,NomApp,B,0.97,block1,4,35,2
3,5671,olives,MC6,MC,NonProj,0.02,block1,5,35,3
3,3960,boyfriend,NRRC,NRRC,B,0.98,block1,6,35,4
3,16544,cupcakes,MC5,MC,NonProj,0,block1,7,35,5
3,84019,kids,only,only,C,0,block1,8,35,6
3,2643,stuntman,stupid,stupid,C,0,block1,9,35,7
3,8624,aunt,possNP,possNP,B,0.96,block1,10,35,8
3,2983,veggie,MC3,MC,NonProj,0.11,block1,11,35,9
3,4694,play,stop,stop,C,0.99,block1,12,35,10
3,4796,pizza,annoyed,annoyed,C,0.94,block1,13,35,11
3,6904,nails,discover,discover,C,0.32,block1,14,35,12
3,1790,muffins,MC1,MC,NonProj,0.49,block1,15,35,13
3,3124,alcatraz,MC4,MC,NonProj,0.09,block1,16,35,14
3,4200,soccer,know,know,C,0.91,block1,17,35,15
4,10784,olives,MC4,MC,NonProj,0.02,block1,3,23,1
4,11087,play,discover,discover,C,0.98,block1,4,23,2
4,3781,boyfriend,MC3,MC,NonProj,0.01,block1,5,23,3
4,6532,veggie,NomApp,NomApp,B,0.98,block1,6,23,4
4,6219,kids,only,only,C,0.01,block1,7,23,5
4,6643,pizza,annoyed,annoyed,C,1,block1,8,23,6
4,8073,aunt,NRRC,NRRC,B,1,block1,9,23,7
4,4339,alcatraz,MC6,MC,NonProj,0.01,block1,10,23,8
4,9398,nails,stupid,stupid,C,0.99,block1,11,23,9
4,5693,muffins,MC5,MC,NonProj,0.01,block1,12,23,10
4,5484,bmw,possNP,possNP,B,0.98,block1,13,23,11
4,7623,ballet,stop,stop,C,0.99,block1,14,23,12
4,8029,cupcakes,know,know,C,0.99,block1,15,23,13
4,4850,hat,MC1,MC,NonProj,0,block1,16,23,14
4,3696,cheat,MC2,MC,NonProj,0.02,block1,17,23,15
5,12007,soccer,discover,discover,C,0.11,block1,3,55,1
5,4486,kids,MC1,MC,NonProj,0.18,block1,4,55,2
5,10606,nails,MC2,MC,NonProj,0.14,block1,5,55,3
5,5017,pizza,only,only,C,0.17,block1,6,55,4
5,3584,stuntman,NomApp,NomApp,B,0.18,block1,7,55,5
5,4096,play,stop,stop,C,0.13,block1,8,55,6
5,7283,cupcakes,MC6,MC,NonProj,0.09,block1,9,55,7
5,3508,bmw,possNP,possNP,B,0.07,block1,10,55,8
5,5142,alcatraz,MC3,MC,NonProj,0.13,block1,11,55,9
5,2954,boyfriend,MC4,MC,NonProj,0.16,block1,12,55,10
5,3492,ballet,MC5,MC,NonProj,0.14,block1,13,55,11
5,4556,olives,annoyed,annoyed,C,0.22,block1,14,55,12
5,7128,muffins,NRRC,NRRC,B,0.17,block1,15,55,13
5,1640,cheat,stupid,stupid,C,0.16,block1,16,55,14
5,3191,aunt,know,know,C,0.2,block1,17,55,15
6,12447,kids,MC6,MC,NonProj,0.03,block1,3,33,1
6,6562,stuntman,NomApp,NomApp,B,0.73,block1,4,33,2
6,5688,nails,MC2,MC,NonProj,0.01,block1,5,33,3
6,9161,muffins,NRRC,NRRC,B,0.77,block1,6,33,4
6,6599,aunt,possNP,possNP,B,0.82,block1,7,33,5
6,5831,bmw,annoyed,annoyed,C,0.89,block1,8,33,6
6,5757,alcatraz,MC3,MC,NonProj,0.02,block1,9,33,7
6,4994,hat,know,know,C,0.85,block1,10,33,8
6,8079,play,discover,discover,C,0.69,block1,11,33,9
6,5111,cupcakes,MC5,MC,NonProj,0.02,block1,12,33,10
6,5688,ballet,stop,stop,C,0.85,block1,13,33,11
6,6487,cheat,stupid,stupid,C,0.83,block1,14,33,12
6,7103,pizza,only,only,C,0.84,block1,15,33,13
6,5104,soccer,MC4,MC,NonProj,0,block1,16,33,14
6,5758,boyfriend,MC1,MC,NonProj,0.02,block1,17,33,15
7,10439,olives,annoyed,annoyed,C,0.97,block1,3,35,1
7,9256,play,discover,discover,C,0.99,block1,4,35,2
7,13794,cupcakes,NRRC,NRRC,B,0.97,block1,5,35,3
7,7451,stuntman,NomApp,NomApp,B,0.97,block1,6,35,4
7,6742,alcatraz,know,know,C,0.98,block1,7,35,5
7,5195,boyfriend,possNP,possNP,B,0.97,block1,8,35,6
7,13280,nails,MC6,MC,NonProj,0.04,block1,9,35,7
7,7522,cheat,stupid,stupid,C,0.97,block1,10,35,8
7,6585,hat,MC3,MC,NonProj,0.02,block1,11,35,9
7,6261,veggie,MC1,MC,NonProj,0.04,block1,12,35,10
7,7123,soccer,MC2,MC,NonProj,0.02,block1,13,35,11
7,10507,ballet,stop,stop,C,0.7,block1,14,35,12
7,15432,pizza,only,only,C,0.8,block1,15,35,13
7,8513,bmw,MC5,MC,NonProj,0,block1,16,35,14
7,9344,kids,MC4,MC,NonProj,0.02,block1,17,35,15
8,15977,boyfriend,NRRC,NRRC,B,0.99,block1,3,36,1
8,5496,cheat,MC5,MC,NonProj,0.05,block1,4,36,2
8,8104,kids,only,only,C,0.05,block1,5,36,3
8,12183,alcatraz,discover,discover,C,0.98,block1,6,36,4
8,4390,ballet,MC6,MC,NonProj,0.03,block1,7,36,5
8,6245,bmw,NomApp,NomApp,B,0.95,block1,8,36,6
8,13676,nails,stupid,stupid,C,0.04,block1,9,36,7
8,6503,play,stop,stop,C,0.98,block1,10,36,8
8,4856,veggie,MC2,MC,NonProj,0.03,block1,11,36,9
8,5824,soccer,MC4,MC,NonProj,0.05,block1,12,36,10
8,5263,olives,annoyed,annoyed,C,0.98,block1,13,36,11
8,37250,muffins,MC1,MC,NonProj,0.01,block1,14,36,12
8,10045,aunt,possNP,possNP,B,0.96,block1,15,36,13
8,8397,cupcakes,know,know,C,0.0600000000000001,block1,16,36,14
8,4509,hat,MC3,MC,NonProj,0.01,block1,17,36,15
9,14613,pizza,MC2,MC,NonProj,0,block1,3,25,1
9,5761,muffins,MC5,MC,NonProj,0,block1,4,25,2
9,13612,bmw,NomApp,NomApp,B,1,block1,5,25,3
9,10128,hat,annoyed,annoyed,C,0.83,block1,6,25,4
9,5546,cupcakes,MC3,MC,NonProj,0,block1,7,25,5
9,3971,cheat,MC4,MC,NonProj,0,block1,8,25,6
9,16182,ballet,stop,stop,C,0.83,block1,9,25,7
9,11916,stuntman,stupid,stupid,C,1,block1,10,25,8
9,10427,soccer,know,know,C,0.87,block1,11,25,9
9,11035,veggie,NRRC,NRRC,B,0.83,block1,12,25,10
9,11396,kids,only,only,C,0.75,block1,13,25,11
9,4516,aunt,MC1,MC,NonProj,0,block1,14,25,12
9,5402,boyfriend,possNP,possNP,B,1,block1,15,25,13
9,5477,alcatraz,MC6,MC,NonProj,0,block1,16,25,14
9,11586,nails,discover,discover,C,0.86,block1,17,25,15
10,12910,aunt,possNP,possNP,B,0.87,block1,3,35,1
10,6670,olives,MC6,MC,NonProj,0.01,block1,4,35,2
10,16434,soccer,annoyed,annoyed,C,0.51,block1,5,35,3
10,8577,play,stop,stop,C,0.81,block1,6,35,4
10,12384,nails,stupid,stupid,C,0.34,block1,7,35,5
10,19484,veggie,NRRC,NRRC,B,0.87,block1,8,35,6
10,9195,pizza,discover,discover,C,0.37,block1,9,35,7
10,8414,kids,MC3,MC,NonProj,0,block1,10,35,8
10,7336,cupcakes,MC4,MC,NonProj,0,block1,11,35,9
10,7477,bmw,NomApp,NomApp,B,0.6,block1,12,35,10
10,14334,hat,MC5,MC,NonProj,0,block1,13,35,11
10,6250,muffins,only,only,C,0,block1,14,35,12
10,11381,cheat,know,know,C,0.71,block1,15,35,13
10,4596,boyfriend,MC2,MC,NonProj,0,block1,16,35,14
10,3719,ballet,MC1,MC,NonProj,0,block1,17,35,15
11,6532,alcatraz,MC5,MC,NonProj,0,block1,3,27,1
11,3961,nails,stop,stop,C,0,block1,4,27,2
11,5232,hat,annoyed,annoyed,C,1,block1,5,27,3
11,4156,veggie,NomApp,NomApp,B,1,block1,6,27,4
11,2913,olives,MC1,MC,NonProj,0,block1,7,27,5
11,5612,cheat,stupid,stupid,C,1,block1,8,27,6
11,2496,cupcakes,MC2,MC,NonProj,0,block1,9,27,7
11,3361,bmw,know,know,C,0,block1,10,27,8
11,2728,stuntman,MC4,MC,NonProj,0,block1,11,27,9
11,4640,muffins,NRRC,NRRC,B,0,block1,12,27,10
11,3532,pizza,only,only,C,0,block1,13,27,11
11,4549,aunt,possNP,possNP,B,1,block1,14,27,12
11,3624,play,discover,discover,C,0,block1,15,27,13
11,2675,kids,MC3,MC,NonProj,0,block1,16,27,14
11,2800,soccer,MC6,MC,NonProj,0,block1,17,27,15
12,17143,veggie,MC2,MC,NonProj,0.01,block1,3,24,1
12,24514,pizza,discover,discover,C,0.22,block1,4,24,2
12,10309,nails,stop,stop,C,0.88,block1,5,24,3
12,7175,boyfriend,possNP,possNP,B,0.9,block1,6,24,4
12,9500,kids,only,only,C,0.68,block1,7,24,5
12,11526,aunt,NRRC,NRRC,B,0.67,block1,8,24,6
12,11830,soccer,annoyed,annoyed,C,0.4,block1,9,24,7
12,4493,alcatraz,MC6,MC,NonProj,0.03,block1,10,24,8
12,8965,bmw,NomApp,NomApp,B,0.86,block1,11,24,9
12,5976,play,MC3,MC,NonProj,0.0600000000000001,block1,12,24,10
12,7369,olives,MC4,MC,NonProj,0.04,block1,13,24,11
12,4386,cheat,know,know,C,0.05,block1,14,24,12
12,9263,cupcakes,MC1,MC,NonProj,0.02,block1,15,24,13
12,7470,stuntman,stupid,stupid,C,0.96,block1,16,24,14
12,5157,hat,MC5,MC,NonProj,0.05,block1,17,24,15
13,7997,olives,MC1,MC,NonProj,0.01,block1,3,24,1
13,2615,aunt,MC3,MC,NonProj,0.01,block1,4,24,2
13,11607,alcatraz,NRRC,NRRC,B,1,block1,5,24,3
13,8239,cupcakes,know,know,C,1,block1,6,24,4
13,71008,soccer,discover,discover,C,0.5,block1,7,24,5
13,5438,stuntman,stupid,stupid,C,0.5,block1,8,24,6
13,4591,cheat,MC6,MC,NonProj,0,block1,9,24,7
13,6543,nails,MC4,MC,NonProj,0,block1,10,24,8
13,7223,play,stop,stop,C,1,block1,11,24,9
13,5304,kids,only,only,C,0.78,block1,12,24,10
13,3455,veggie,MC5,MC,NonProj,0,block1,13,24,11
13,4863,boyfriend,possNP,possNP,B,1,block1,14,24,12
13,5111,ballet,NomApp,NomApp,B,0.98,block1,15,24,13
13,5336,pizza,annoyed,annoyed,C,0.52,block1,16,24,14
13,3406,hat,MC2,MC,NonProj,0,block1,17,24,15
14,29880,pizza,only,only,C,0.02,block1,3,51,1
14,5613,olives,MC1,MC,NonProj,0.08,block1,4,51,2
14,6439,muffins,MC3,MC,NonProj,0.09,block1,5,51,3
14,9104,bmw,NomApp,NomApp,B,0.95,block1,6,51,4
14,9016,stuntman,stupid,stupid,C,0.92,block1,7,51,5
14,6602,alcatraz,discover,discover,C,0.07,block1,8,51,6
14,8052,hat,annoyed,annoyed,C,0.98,block1,9,51,7
14,9929,play,stop,stop,C,0.95,block1,10,51,8
14,6231,soccer,MC6,MC,NonProj,0.09,block1,11,51,9
14,6183,cupcakes,MC4,MC,NonProj,0.03,block1,12,51,10
14,6931,nails,MC2,MC,NonProj,0.04,block1,13,51,11
14,7044,veggie,NRRC,NRRC,B,0.98,block1,14,51,12
14,16903,aunt,possNP,possNP,B,0.05,block1,15,51,13
14,9247,cheat,know,know,C,0.94,block1,16,51,14
14,9484,ballet,MC5,MC,NonProj,0.02,block1,17,51,15
15,10836,muffins,only,only,C,0,block1,3,22,1
15,23629,cupcakes,MC4,MC,NonProj,0.02,block1,4,22,2
15,7056,alcatraz,MC3,MC,NonProj,0,block1,5,22,3
15,14046,ballet,stop,stop,C,0,block1,6,22,4
15,17002,veggie,NomApp,NomApp,B,0.96,block1,7,22,5
15,12763,aunt,NRRC,NRRC,B,0.51,block1,8,22,6
15,9923,olives,MC5,MC,NonProj,0,block1,9,22,7
15,14763,bmw,possNP,possNP,B,0.75,block1,10,22,8
15,8883,kids,stupid,stupid,C,0.99,block1,11,22,9
15,17198,soccer,annoyed,annoyed,C,0.31,block1,12,22,10
15,11683,play,discover,discover,C,0.52,block1,13,22,11
15,10486,pizza,MC6,MC,NonProj,0,block1,14,22,12
15,6052,boyfriend,MC1,MC,NonProj,0.02,block1,15,22,13
15,21085,stuntman,MC2,MC,NonProj,0.0600000000000001,block1,16,22,14
15,10931,cheat,know,know,C,0.79,block1,17,22,15
16,11271,aunt,possNP,possNP,B,0.8,block1,3,29,1
16,13574,nails,stupid,stupid,C,0.25,block1,4,29,2
16,14989,pizza,MC5,MC,NonProj,0,block1,5,29,3
16,4179,cheat,MC4,MC,NonProj,0,block1,6,29,4
16,4829,ballet,MC1,MC,NonProj,0,block1,7,29,5
16,14857,play,stop,stop,C,0.73,block1,8,29,6
16,11278,veggie,NomApp,NomApp,B,0.77,block1,9,29,7
16,7478,alcatraz,discover,discover,C,0.54,block1,10,29,8
16,14759,hat,annoyed,annoyed,C,0.75,block1,11,29,9
16,4773,muffins,MC2,MC,NonProj,0,block1,12,29,10
16,5346,boyfriend,NRRC,NRRC,B,0.8,block1,13,29,11
16,7276,soccer,know,know,C,0.76,block1,14,29,12
16,3533,stuntman,MC6,MC,NonProj,0,block1,15,29,13
16,19376,kids,only,only,C,0.77,block1,16,29,14
16,4661,cupcakes,MC3,MC,NonProj,0,block1,17,29,15
17,7117,pizza,discover,discover,C,0.96,block1,3,35,1
17,3883,soccer,MC6,MC,NonProj,0.1,block1,4,35,2
17,4533,nails,MC2,MC,NonProj,0.14,block1,5,35,3
17,3276,veggie,MC5,MC,NonProj,0.08,block1,6,35,4
17,4426,stuntman,stupid,stupid,C,0.92,block1,7,35,5
17,3412,boyfriend,possNP,possNP,B,0.11,block1,8,35,6
17,4088,play,stop,stop,C,1,block1,9,35,7
17,4182,ballet,NomApp,NomApp,B,0.86,block1,10,35,8
17,4332,bmw,annoyed,annoyed,C,0.87,block1,11,35,9
17,3293,muffins,only,only,C,0.16,block1,12,35,10
17,3108,kids,MC1,MC,NonProj,0.18,block1,13,35,11
17,2229,cheat,know,know,C,0.1,block1,14,35,12
17,4664,cupcakes,NRRC,NRRC,B,0.81,block1,15,35,13
17,20904,olives,MC4,MC,NonProj,0.04,block1,16,35,14
17,3526,hat,MC3,MC,NonProj,0.04,block1,17,35,15
18,15912,soccer,MC3,MC,NonProj,0.04,block1,3,34,1
18,12821,cupcakes,NRRC,NRRC,B,0.95,block1,4,34,2
18,12395,muffins,only,only,C,0.31,block1,5,34,3
18,7633,nails,MC1,MC,NonProj,0.02,block1,6,34,4
18,8894,bmw,annoyed,annoyed,C,0.96,block1,7,34,5
18,9322,kids,stupid,stupid,C,0.96,block1,8,34,6
18,14903,play,know,know,C,0.75,block1,9,34,7
18,8931,ballet,stop,stop,C,0.81,block1,10,34,8
18,5567,alcatraz,MC6,MC,NonProj,0.02,block1,11,34,9
18,7573,veggie,NomApp,NomApp,B,0.92,block1,12,34,10
18,6827,hat,possNP,possNP,B,0.94,block1,13,34,11
18,14148,pizza,discover,discover,C,0.67,block1,14,34,12
18,7549,cheat,MC2,MC,NonProj,0.02,block1,15,34,13
18,7023,olives,MC4,MC,NonProj,0.02,block1,16,34,14
18,5911,boyfriend,MC5,MC,NonProj,0.03,block1,17,34,15
19,5985,olives,MC5,MC,NonProj,0.02,block1,3,21,1
19,4639,kids,MC1,MC,NonProj,0.01,block1,4,21,2
19,5207,stuntman,MC2,MC,NonProj,0.01,block1,5,21,3
19,6949,veggie,NomApp,NomApp,B,0.99,block1,6,21,4
19,3572,pizza,only,only,C,0,block1,7,21,5
19,8019,cheat,stupid,stupid,C,0.51,block1,8,21,6
19,8141,boyfriend,possNP,possNP,B,1,block1,9,21,7
19,4396,bmw,know,know,C,0.01,block1,10,21,8
19,3683,hat,MC4,MC,NonProj,0.02,block1,11,21,9
19,4986,play,MC3,MC,NonProj,0,block1,12,21,10
19,5220,cupcakes,NRRC,NRRC,B,0.99,block1,13,21,11
19,6491,soccer,annoyed,annoyed,C,0.98,block1,14,21,12
19,7491,ballet,stop,stop,C,0.48,block1,15,21,13
19,3945,muffins,MC6,MC,NonProj,0,block1,16,21,14
19,4349,alcatraz,discover,discover,C,0.02,block1,17,21,15
20,13170,muffins,MC4,MC,NonProj,0,block1,3,31,1
20,45060,cupcakes,NRRC,NRRC,B,0.33,block1,4,31,2
20,6483,hat,annoyed,annoyed,C,0.89,block1,5,31,3
20,6761,ballet,NomApp,NomApp,B,0.84,block1,6,31,4
20,7394,play,stop,stop,C,0.82,block1,7,31,5
20,4062,alcatraz,MC6,MC,NonProj,0.01,block1,8,31,6
20,11185,pizza,discover,discover,C,0,block1,9,31,7
20,5166,aunt,MC2,MC,NonProj,0.02,block1,10,31,8
20,6957,nails,MC3,MC,NonProj,0.01,block1,11,31,9
20,8385,veggie,MC5,MC,NonProj,0.02,block1,12,31,10
20,14835,bmw,possNP,possNP,B,0.89,block1,13,31,11
20,4951,olives,MC1,MC,NonProj,0,block1,14,31,12
20,4132,stuntman,stupid,stupid,C,0.97,block1,15,31,13
20,10860,cheat,know,know,C,0.77,block1,16,31,14
20,6406,kids,only,only,C,0.51,block1,17,31,15
21,10346,kids,stupid,stupid,C,0.85,block1,3,29,1
21,6096,bmw,know,know,C,0.94,block1,4,29,2
21,10167,cupcakes,NRRC,NRRC,B,0.94,block1,5,29,3
21,6276,stuntman,MC1,MC,NonProj,0,block1,6,29,4
21,3943,alcatraz,MC4,MC,NonProj,0,block1,7,29,5
21,4197,hat,annoyed,annoyed,C,0.98,block1,8,29,6
21,10948,ballet,stop,stop,C,0.21,block1,9,29,7
21,4229,pizza,only,only,C,0,block1,10,29,8
21,4215,cheat,MC5,MC,NonProj,0,block1,11,29,9
21,9476,nails,discover,discover,C,0.87,block1,12,29,10
21,4592,aunt,possNP,possNP,B,0.94,block1,13,29,11
21,6652,veggie,NomApp,NomApp,B,0.97,block1,14,29,12
21,5516,boyfriend,MC2,MC,NonProj,0,block1,15,29,13
21,3908,soccer,MC3,MC,NonProj,0,block1,16,29,14
21,4232,muffins,MC6,MC,NonProj,0.01,block1,17,29,15
22,27771,ballet,NomApp,NomApp,B,1,block1,3,28,1
22,7225,veggie,MC1,MC,NonProj,0,block1,4,28,2
22,6765,bmw,annoyed,annoyed,C,0,block1,5,28,3
22,9974,kids,only,only,C,0.02,block1,6,28,4
22,4548,boyfriend,MC4,MC,NonProj,0.02,block1,7,28,5
22,3710,pizza,MC2,MC,NonProj,0,block1,8,28,6
22,5187,hat,possNP,possNP,B,1,block1,9,28,7
22,6080,soccer,MC5,MC,NonProj,0.02,block1,10,28,8
22,3574,aunt,MC3,MC,NonProj,0,block1,11,28,9
22,12505,cheat,know,know,C,1,block1,12,28,10
22,8263,nails,stop,stop,C,1,block1,13,28,11
22,4455,muffins,MC6,MC,NonProj,0,block1,14,28,12
22,3534,play,discover,discover,C,0,block1,15,28,13
22,4374,alcatraz,NRRC,NRRC,B,1,block1,16,28,14
22,7573,stuntman,stupid,stupid,C,1,block1,17,28,15
23,17880,pizza,annoyed,annoyed,C,0.79,block1,3,32,1
23,8176,alcatraz,discover,discover,C,0.65,block1,4,32,2
23,7057,stuntman,NomApp,NomApp,B,0.73,block1,5,32,3
23,7776,hat,MC6,MC,NonProj,0.01,block1,6,32,4
23,6080,veggie,NRRC,NRRC,B,0.81,block1,7,32,5
23,7698,aunt,know,know,C,0.74,block1,8,32,6
23,9060,boyfriend,possNP,possNP,B,0.92,block1,9,32,7
23,8638,play,stop,stop,C,0.88,block1,10,32,8
23,4446,olives,MC4,MC,NonProj,0.02,block1,11,32,9
23,40683,kids,only,only,C,0.84,block1,12,32,10
23,5449,ballet,MC5,MC,NonProj,0.01,block1,13,32,11
23,53366,nails,stupid,stupid,C,0.58,block1,14,32,12
23,4580,muffins,MC3,MC,NonProj,0.02,block1,15,32,13
23,13936,cheat,MC1,MC,NonProj,0.01,block1,16,32,14
23,4760,cupcakes,MC2,MC,NonProj,0.03,block1,17,32,15
24,12744,stuntman,stupid,stupid,C,0.99,block1,3,51,1
24,5295,soccer,MC5,MC,NonProj,0.04,block1,4,51,2
24,8679,olives,annoyed,annoyed,C,0.97,block1,5,51,3
24,8501,aunt,possNP,possNP,B,0.99,block1,6,51,4
24,4603,muffins,MC1,MC,NonProj,0.02,block1,7,51,5
24,11879,nails,stop,stop,C,1,block1,8,51,6
24,6249,play,discover,discover,C,0,block1,9,51,7
24,24031,cheat,know,know,C,0.03,block1,10,51,8
24,11206,veggie,MC6,MC,NonProj,0.01,block1,11,51,9
24,14304,boyfriend,MC4,MC,NonProj,0,block1,12,51,10
24,9711,bmw,NomApp,NomApp,B,0.75,block1,13,51,11
24,5488,hat,MC3,MC,NonProj,0,block1,14,51,12
24,8303,pizza,only,only,C,0.02,block1,15,51,13
24,5968,ballet,MC2,MC,NonProj,0,block1,16,51,14
24,6752,cupcakes,NRRC,NRRC,B,1,block1,17,51,15
25,28756,alcatraz,MC4,MC,NonProj,0,block1,3,49,1
25,18046,ballet,MC3,MC,NonProj,0,block1,4,49,2
25,18552,muffins,NRRC,NRRC,B,0,block1,5,49,3
25,30031,stuntman,NomApp,NomApp,B,1,block1,6,49,4
25,11504,olives,MC2,MC,NonProj,0,block1,7,49,5
25,11422,aunt,MC5,MC,NonProj,0,block1,8,49,6
25,9955,soccer,discover,discover,C,0.04,block1,9,49,7
25,6161,boyfriend,possNP,possNP,B,0.98,block1,10,49,8
25,9366,kids,stupid,stupid,C,0.99,block1,11,49,9
25,9989,pizza,only,only,C,0.99,block1,12,49,10
25,13828,play,know,know,C,0.03,block1,13,49,11
25,10865,bmw,annoyed,annoyed,C,0.99,block1,14,49,12
25,8407,nails,stop,stop,C,0.98,block1,15,49,13
25,7562,cupcakes,MC1,MC,NonProj,0.01,block1,16,49,14
25,5332,veggie,MC6,MC,NonProj,0.03,block1,17,49,15
26,7669,nails,stupid,stupid,C,0.84,block1,3,26,1
26,17737,pizza,discover,discover,C,0.25,block1,4,26,2
26,11895,veggie,NomApp,NomApp,B,0.68,block1,5,26,3
26,4417,stuntman,MC6,MC,NonProj,0.07,block1,6,26,4
26,5675,hat,annoyed,annoyed,C,0.79,block1,7,26,5
26,9948,muffins,NRRC,NRRC,B,0.49,block1,8,26,6
26,4641,alcatraz,MC2,MC,NonProj,0.0600000000000001,block1,9,26,7
26,4114,bmw,possNP,possNP,B,0.85,block1,10,26,8
26,7675,kids,only,only,C,0.14,block1,11,26,9
26,4274,aunt,MC1,MC,NonProj,0.0600000000000001,block1,12,26,10
26,3810,soccer,MC5,MC,NonProj,0.09,block1,13,26,11
26,4017,olives,MC4,MC,NonProj,0.03,block1,14,26,12
26,3132,boyfriend,MC3,MC,NonProj,0.04,block1,15,26,13
26,5737,ballet,stop,stop,C,0.88,block1,16,26,14
26,6559,cupcakes,know,know,C,0.85,block1,17,26,15
27,24012,cheat,stupid,stupid,C,0.5,block1,3,55,1
27,10638,soccer,discover,discover,C,0,block1,4,55,2
27,17758,alcatraz,know,know,C,0.5,block1,5,55,3
27,11943,stuntman,MC4,MC,NonProj,0.03,block1,6,55,4
27,15759,nails,stop,stop,C,0.02,block1,7,55,5
27,7808,pizza,MC1,MC,NonProj,0.02,block1,8,55,6
27,7463,boyfriend,possNP,possNP,B,0.03,block1,9,55,7
27,5631,hat,MC3,MC,NonProj,0.02,block1,10,55,8
27,28190,veggie,NRRC,NRRC,B,0.51,block1,11,55,9
27,6984,bmw,MC2,MC,NonProj,0.04,block1,12,55,10
27,9511,kids,only,only,C,0.02,block1,13,55,11
27,8567,play,MC6,MC,NonProj,0.03,block1,14,55,12
27,9527,olives,annoyed,annoyed,C,0.51,block1,15,55,13
27,10375,ballet,NomApp,NomApp,B,0.53,block1,16,55,14
27,9151,aunt,MC5,MC,NonProj,0.04,block1,17,55,15
28,2262,muffins,only,only,C,0.3,block1,3,26,1
28,1199,veggie,NomApp,NomApp,B,0.25,block1,4,26,2
28,1537,aunt,possNP,possNP,B,0.59,block1,5,26,3
28,2175,soccer,NRRC,NRRC,B,0.28,block1,6,26,4
28,2199,bmw,annoyed,annoyed,C,0.29,block1,7,26,5
28,3312,stuntman,MC6,MC,NonProj,0.0600000000000001,block1,8,26,6
28,1872,kids,MC3,MC,NonProj,0.18,block1,9,26,7
28,2104,nails,stupid,stupid,C,0.16,block1,10,26,8
28,1192,alcatraz,MC4,MC,NonProj,0.39,block1,11,26,9
28,1128,boyfriend,MC2,MC,NonProj,0.3,block1,12,26,10
28,2513,ballet,stop,stop,C,0.21,block1,13,26,11
28,1728,cupcakes,know,know,C,0.65,block1,14,26,12
28,1263,play,discover,discover,C,0.38,block1,15,26,13
28,5031,pizza,MC1,MC,NonProj,0.05,block1,16,26,14
28,3400,hat,MC5,MC,NonProj,0.25,block1,17,26,15
29,11135,aunt,possNP,possNP,B,0.69,block1,3,50,1
29,7504,soccer,MC1,MC,NonProj,0.04,block1,4,50,2
29,8976,kids,only,only,C,0.18,block1,5,50,3
29,6704,cheat,MC4,MC,NonProj,0.0600000000000001,block1,6,50,4
29,9688,nails,stop,stop,C,0.59,block1,7,50,5
29,5512,olives,MC2,MC,NonProj,0.02,block1,8,50,6
29,9992,alcatraz,discover,discover,C,0.05,block1,9,50,7
29,10328,bmw,annoyed,annoyed,C,0.64,block1,10,50,8
29,8448,boyfriend,NRRC,NRRC,B,0.77,block1,11,50,9
29,10280,veggie,NomApp,NomApp,B,0.47,block1,12,50,10
29,6888,stuntman,stupid,stupid,C,0.65,block1,13,50,11
29,5224,muffins,MC6,MC,NonProj,0.02,block1,14,50,12
29,7136,ballet,MC3,MC,NonProj,0.03,block1,15,50,13
29,6360,cupcakes,MC5,MC,NonProj,0.03,block1,16,50,14
29,14048,play,know,know,C,0.83,block1,17,50,15
30,17170,soccer,annoyed,annoyed,C,0.76,block1,3,27,1
30,6101,boyfriend,possNP,possNP,B,0.79,block1,4,27,2
30,11732,kids,only,only,C,0.17,block1,5,27,3
30,5535,olives,MC2,MC,NonProj,0.01,block1,6,27,4
30,7922,veggie,MC5,MC,NonProj,0.03,block1,7,27,5
30,7186,cupcakes,MC1,MC,NonProj,0.02,block1,8,27,6
30,8307,stuntman,NomApp,NomApp,B,0.85,block1,9,27,7
30,10770,play,discover,discover,C,0.5,block1,10,27,8
30,13115,nails,stupid,stupid,C,0.43,block1,11,27,9
30,7211,muffins,NRRC,NRRC,B,0.7,block1,12,27,10
30,38180,aunt,MC3,MC,NonProj,0.03,block1,13,27,11
30,9868,ballet,stop,stop,C,0.97,block1,14,27,12
30,8548,alcatraz,MC4,MC,NonProj,0.03,block1,15,27,13
30,8441,pizza,MC6,MC,NonProj,0.04,block1,16,27,14
